run_id,timestamp,commit_sha,config_hash,model,seed,rounds,broadcasts,coverage,correct_edges,false_edges,total_gt_edges,mission_score,norm_score,runtime_s,logfile
20251116-184328-0-870f94,2025-11-16T18:43:28.064394,79158238a610e39334818ac86592c2692730fde0,151cf3133c,llama3.1:8b,0,32,3,0.375,26,0,59,26,0.44068,102.58,logs\simulation_2025-11-16.log
20251116-184513-0-88550f,2025-11-16T18:45:13.594200,79158238a610e39334818ac86592c2692730fde0,f8ffbcaa39,llama3.1:8b,0,32,1,0.3281,27,0,59,27,0.45763,99.62,logs\simulation_2025-11-16.log
20251116-184701-0-eea6ff,2025-11-16T18:47:01.687359,79158238a610e39334818ac86592c2692730fde0,ee27cb5224,llama3.1:8b,0,32,3,0.5,41,0,59,41,0.69492,102.14,logs\simulation_2025-11-16.log
20251116-184847-0-da4866,2025-11-16T18:48:47.809285,79158238a610e39334818ac86592c2692730fde0,32d2ed8cf6,llama3.1:8b,0,32,3,0.5156,31,0,59,31,0.52542,100.31,logs\simulation_2025-11-16.log
20251116-185035-0-67b62d,2025-11-16T18:50:35.223453,79158238a610e39334818ac86592c2692730fde0,f34dc44e5b,llama3.1:8b,0,32,3,0.4062,33,0,59,33,0.55932,101.63,logs\simulation_2025-11-16.log
20251116-185205-0-10dffb,2025-11-16T18:52:05.540956,79158238a610e39334818ac86592c2692730fde0,223e3ba212,llama3.1:8b,0,32,1,0.2812,21,0,59,21,0.35593,84.14,logs\simulation_2025-11-16.log
20251116-185339-0-b196eb,2025-11-16T18:53:39.827552,79158238a610e39334818ac86592c2692730fde0,88ef7a806d,llama3.1:8b,0,32,3,0.3906,35,0,59,35,0.59322,88.2,logs\simulation_2025-11-16.log
20251116-185511-0-cf1816,2025-11-16T18:55:11.639707,79158238a610e39334818ac86592c2692730fde0,8120240e2a,llama3.1:8b,0,32,2,0.3438,25,0,59,25,0.42373,85.61,logs\simulation_2025-11-16.log
20251116-185645-0-fc515b,2025-11-16T18:56:45.395953,79158238a610e39334818ac86592c2692730fde0,3d9ea3c3c5,llama3.1:8b,0,32,1,0.2656,21,0,59,21,0.35593,87.66,logs\simulation_2025-11-16.log
20251116-185815-0-94d899,2025-11-16T18:58:15.124617,79158238a610e39334818ac86592c2692730fde0,3206bf9b11,llama3.1:8b,0,32,2,0.375,30,0,59,30,0.50847,83.73,logs\simulation_2025-11-16.log
20251116-185958-0-0c937c,2025-11-16T18:59:58.089799,79158238a610e39334818ac86592c2692730fde0,43e7eca8fb,llama3.1:8b,0,32,1,0.3281,28,0,59,28,0.47458,96.87,logs\simulation_2025-11-16.log
20251116-190139-0-926dc4,2025-11-16T19:01:39.676228,79158238a610e39334818ac86592c2692730fde0,ef329b45b1,llama3.1:8b,0,32,1,0.4844,36,0,59,36,0.61017,95.5,logs\simulation_2025-11-16.log
20251116-190308-0-4cbc80,2025-11-16T19:03:08.358246,79158238a610e39334818ac86592c2692730fde0,7f6cb718d3,llama3.1:8b,0,32,2,0.3125,25,0,59,25,0.42373,82.7,logs\simulation_2025-11-16.log
20251116-190441-0-c573c5,2025-11-16T19:04:41.587713,79158238a610e39334818ac86592c2692730fde0,05c1ef11a8,llama3.1:8b,0,32,2,0.3125,20,0,59,20,0.33898,87.29,logs\simulation_2025-11-16.log
20251116-190613-0-38e360,2025-11-16T19:06:13.335152,79158238a610e39334818ac86592c2692730fde0,989777d4c9,llama3.1:8b,0,32,3,0.375,28,0,59,28,0.47458,85.86,logs\simulation_2025-11-16.log
20251116-190748-0-6a0c76,2025-11-16T19:07:48.781863,79158238a610e39334818ac86592c2692730fde0,f21dec970a,llama3.1:8b,0,32,3,0.4688,40,0,59,40,0.67797,89.47,logs\simulation_2025-11-16.log
20251116-190929-0-3707f7,2025-11-16T19:09:29.456130,79158238a610e39334818ac86592c2692730fde0,9276e29a1d,llama3.1:8b,0,32,2,0.3281,27,0,59,27,0.45763,94.54,logs\simulation_2025-11-16.log
20251116-191059-0-bc27e3,2025-11-16T19:10:59.755702,79158238a610e39334818ac86592c2692730fde0,62f6df7106,llama3.1:8b,0,32,3,0.375,24,0,59,24,0.40678,84.37,logs\simulation_2025-11-16.log
20251116-191243-0-967893,2025-11-16T19:12:43.877818,79158238a610e39334818ac86592c2692730fde0,f6c26d15ad,llama3.1:8b,0,32,3,0.4219,32,0,59,32,0.54237,98.14,logs\simulation_2025-11-16.log
20251116-191433-0-d62f14,2025-11-16T19:14:33.454638,79158238a610e39334818ac86592c2692730fde0,d7c2ceeacb,llama3.1:8b,0,32,2,0.2969,16,0,59,16,0.27119,103.47,logs\simulation_2025-11-16.log
20251116-191619-0-0a6d93,2025-11-16T19:16:19.701048,79158238a610e39334818ac86592c2692730fde0,1d1718382e,llama3.1:8b,0,32,1,0.25,19,0,59,19,0.32203,100.28,logs\simulation_2025-11-16.log
20251116-191811-0-e2dbd5,2025-11-16T19:18:11.202035,79158238a610e39334818ac86592c2692730fde0,6c30cc5785,llama3.1:8b,0,32,4,0.4062,36,0,59,36,0.61017,105.57,logs\simulation_2025-11-16.log
20251116-191949-0-9b4b48,2025-11-16T19:19:49.564705,79158238a610e39334818ac86592c2692730fde0,85cc0a0666,llama3.1:8b,0,32,2,0.5,42,0,59,42,0.71186,92.3,logs\simulation_2025-11-16.log
20251116-192130-0-e0cd3d,2025-11-16T19:21:30.710732,79158238a610e39334818ac86592c2692730fde0,2ea3795098,llama3.1:8b,0,32,1,0.2656,24,0,59,24,0.40678,95.04,logs\simulation_2025-11-16.log
20251116-192319-0-023bc3,2025-11-16T19:23:19.010270,79158238a610e39334818ac86592c2692730fde0,f17cca1b4a,llama3.1:8b,0,32,2,0.2969,24,0,59,24,0.40678,102.21,logs\simulation_2025-11-16.log
20251116-192450-0-b124b8,2025-11-16T19:24:50.416557,79158238a610e39334818ac86592c2692730fde0,e9eb41f5c8,llama3.1:8b,0,32,1,0.3125,26,0,59,26,0.44068,85.5,logs\simulation_2025-11-16.log
20251116-192643-0-bd7f16,2025-11-16T19:26:43.583871,79158238a610e39334818ac86592c2692730fde0,f1eec2962b,llama3.1:8b,0,32,3,0.4375,35,0,59,35,0.59322,107.21,logs\simulation_2025-11-16.log
20251116-192818-0-300948,2025-11-16T19:28:18.189135,79158238a610e39334818ac86592c2692730fde0,056ad543a0,llama3.1:8b,0,32,1,0.3906,30,0,59,30,0.50847,88.65,logs\simulation_2025-11-16.log
20251116-193002-0-79239f,2025-11-16T19:30:02.942190,79158238a610e39334818ac86592c2692730fde0,1a6012408c,llama3.1:8b,0,32,3,0.3594,26,0,59,26,0.44068,98.78,logs\simulation_2025-11-16.log
20251116-193141-0-352e46,2025-11-16T19:31:41.278865,79158238a610e39334818ac86592c2692730fde0,25e3103d80,llama3.1:8b,0,32,2,0.3281,25,0,59,25,0.42373,92.37,logs\simulation_2025-11-16.log
20251116-193309-0-49db8b,2025-11-16T19:33:09.618386,79158238a610e39334818ac86592c2692730fde0,0dcf1e756c,llama3.1:8b,0,32,1,0.3438,26,0,59,26,0.44068,82.41,logs\simulation_2025-11-16.log
20251116-193437-0-8ad1bb,2025-11-16T19:34:37.025387,79158238a610e39334818ac86592c2692730fde0,5070c9a992,llama3.1:8b,0,32,1,0.2812,25,0,59,25,0.42373,81.42,logs\simulation_2025-11-16.log
20251116-193612-0-135974,2025-11-16T19:36:11.987181,79158238a610e39334818ac86592c2692730fde0,f44bb2df9d,llama3.1:8b,0,32,1,0.3594,27,0,59,27,0.45763,88.99,logs\simulation_2025-11-16.log
20251116-193802-0-0dce75,2025-11-16T19:38:02.528979,79158238a610e39334818ac86592c2692730fde0,8f5907bb7f,llama3.1:8b,0,32,1,0.2656,19,0,59,19,0.32203,104.58,logs\simulation_2025-11-16.log
20251116-193940-0-35fe6c,2025-11-16T19:39:40.482704,79158238a610e39334818ac86592c2692730fde0,90456eda2a,llama3.1:8b,0,32,2,0.2969,25,0,59,25,0.42373,92.0,logs\simulation_2025-11-16.log
20251116-194124-0-41defc,2025-11-16T19:41:24.381317,79158238a610e39334818ac86592c2692730fde0,014e2d6084,llama3.1:8b,0,32,2,0.2812,20,0,59,20,0.33898,98.01,logs\simulation_2025-11-16.log
20251116-194257-0-71cebb,2025-11-16T19:42:57.675890,79158238a610e39334818ac86592c2692730fde0,ec831c4ce4,llama3.1:8b,0,32,2,0.3125,25,0,59,25,0.42373,87.35,logs\simulation_2025-11-16.log
20251116-194440-0-cb7bee,2025-11-16T19:44:40.133323,79158238a610e39334818ac86592c2692730fde0,ac69b92133,llama3.1:8b,0,32,4,0.5312,44,0,59,44,0.74576,96.53,logs\simulation_2025-11-16.log
20251116-194613-0-cfa503,2025-11-16T19:46:13.188691,79158238a610e39334818ac86592c2692730fde0,e346211c13,llama3.1:8b,0,32,4,0.3438,30,0,59,30,0.50847,87.06,logs\simulation_2025-11-16.log
20251116-194750-0-1ebbe0,2025-11-16T19:47:50.667266,79158238a610e39334818ac86592c2692730fde0,c133c01299,llama3.1:8b,0,32,1,0.3281,25,0,59,25,0.42373,91.56,logs\simulation_2025-11-16.log
20251116-194941-0-f0c5ec,2025-11-16T19:49:41.027586,79158238a610e39334818ac86592c2692730fde0,644bc2d460,llama3.1:8b,0,32,3,0.5,37,0,59,37,0.62712,104.24,logs\simulation_2025-11-16.log
20251116-195121-0-706423,2025-11-16T19:51:21.405520,79158238a610e39334818ac86592c2692730fde0,0ef31b4d83,llama3.1:8b,0,32,3,0.3594,31,0,59,31,0.52542,94.32,logs\simulation_2025-11-16.log
20251116-195301-0-6f9bfa,2025-11-16T19:53:01.229963,79158238a610e39334818ac86592c2692730fde0,8a5d6806cc,llama3.1:8b,0,32,1,0.3125,20,0,59,20,0.33898,93.73,logs\simulation_2025-11-16.log
20251116-195435-0-2db4f2,2025-11-16T19:54:35.189615,79158238a610e39334818ac86592c2692730fde0,d1b861b188,llama3.1:8b,0,32,2,0.2812,22,0,59,22,0.37288,87.82,logs\simulation_2025-11-16.log
20251116-195621-0-6d6915,2025-11-16T19:56:21.420573,79158238a610e39334818ac86592c2692730fde0,76eace2512,llama3.1:8b,0,32,3,0.5469,37,0,59,37,0.62712,100.15,logs\simulation_2025-11-16.log
20251116-195757-0-19b298,2025-11-16T19:57:57.510648,79158238a610e39334818ac86592c2692730fde0,e904d07b46,llama3.1:8b,0,32,2,0.3281,26,0,59,26,0.44068,89.97,logs\simulation_2025-11-16.log
20251116-195936-0-9c8421,2025-11-16T19:59:36.628831,79158238a610e39334818ac86592c2692730fde0,c0531d0337,llama3.1:8b,0,32,3,0.3438,29,0,59,29,0.49153,92.99,logs\simulation_2025-11-16.log
20251116-200120-0-b9d03a,2025-11-16T20:01:20.090103,79158238a610e39334818ac86592c2692730fde0,dc359f9855,llama3.1:8b,0,32,2,0.2656,20,0,59,20,0.33898,97.34,logs\simulation_2025-11-16.log
20251116-200254-0-21ef9a,2025-11-16T20:02:54.965799,79158238a610e39334818ac86592c2692730fde0,daf56b80ca,llama3.1:8b,0,32,2,0.2812,21,0,59,21,0.35593,88.71,logs\simulation_2025-11-16.log
20251116-200427-0-9b841a,2025-11-16T20:04:27.974618,79158238a610e39334818ac86592c2692730fde0,4b8aeb1e18,llama3.1:8b,0,32,4,0.4219,34,0,59,34,0.57627,86.9,logs\simulation_2025-11-16.log
20251116-200621-0-9cdf89,2025-11-16T20:06:21.175170,79158238a610e39334818ac86592c2692730fde0,2e28e4da83,llama3.1:8b,0,32,5,0.3906,34,0,59,34,0.57627,106.95,logs\simulation_2025-11-16.log
20251116-200807-0-f4de7e,2025-11-16T20:08:07.324313,79158238a610e39334818ac86592c2692730fde0,a13117894f,llama3.1:8b,0,32,1,0.375,32,0,59,32,0.54237,99.96,logs\simulation_2025-11-16.log
20251116-200956-0-f9aa89,2025-11-16T20:09:56.169374,79158238a610e39334818ac86592c2692730fde0,e214c94a55,llama3.1:8b,0,32,5,0.4844,37,0,59,37,0.62712,102.67,logs\simulation_2025-11-16.log
20251116-201129-0-173938,2025-11-16T20:11:29.156434,79158238a610e39334818ac86592c2692730fde0,330de32ca3,llama3.1:8b,0,32,2,0.2656,20,0,59,20,0.33898,86.8,logs\simulation_2025-11-16.log
20251116-201310-0-bcb17f,2025-11-16T20:13:10.828962,79158238a610e39334818ac86592c2692730fde0,1f5f63247e,llama3.1:8b,0,32,1,0.2812,20,0,59,20,0.33898,95.75,logs\simulation_2025-11-16.log
20251116-201446-0-5b27b7,2025-11-16T20:14:46.085460,79158238a610e39334818ac86592c2692730fde0,f65015ac5d,llama3.1:8b,0,32,3,0.4219,35,0,59,35,0.59322,89.13,logs\simulation_2025-11-16.log
20251116-201618-0-ced004,2025-11-16T20:16:18.491965,79158238a610e39334818ac86592c2692730fde0,81dcd89eea,llama3.1:8b,0,32,1,0.5312,43,0,59,43,0.72881,86.46,logs\simulation_2025-11-16.log
20251116-201747-0-019d59,2025-11-16T20:17:47.785044,79158238a610e39334818ac86592c2692730fde0,22c10fb0b1,llama3.1:8b,0,32,3,0.4375,34,0,59,34,0.57627,83.37,logs\simulation_2025-11-16.log
20251116-201923-0-4ad8c0,2025-11-16T20:19:23.777226,79158238a610e39334818ac86592c2692730fde0,85e303a5d5,llama3.1:8b,0,32,4,0.5469,39,0,59,39,0.66102,89.89,logs\simulation_2025-11-16.log
20251116-202109-0-42777c,2025-11-16T20:21:09.588120,79158238a610e39334818ac86592c2692730fde0,644e4cfa1e,llama3.1:8b,0,32,5,0.4531,40,0,59,40,0.67797,99.81,logs\simulation_2025-11-16.log
20251116-202249-0-64a54f,2025-11-16T20:22:48.999884,79158238a610e39334818ac86592c2692730fde0,e54a8c085c,llama3.1:8b,0,32,3,0.4062,35,0,59,35,0.59322,93.35,logs\simulation_2025-11-16.log
20251116-202425-0-5bcd0c,2025-11-16T20:24:25.695436,79158238a610e39334818ac86592c2692730fde0,7692d68d73,llama3.1:8b,0,32,2,0.3438,23,0,59,23,0.38983,90.72,logs\simulation_2025-11-16.log
20251116-202616-0-1284ab,2025-11-16T20:26:16.220515,79158238a610e39334818ac86592c2692730fde0,6f314e2a7e,llama3.1:8b,0,32,1,0.5312,43,0,59,43,0.72881,104.62,logs\simulation_2025-11-16.log
20251116-202752-0-4570bf,2025-11-16T20:27:52.387948,79158238a610e39334818ac86592c2692730fde0,e0e67a6611,llama3.1:8b,0,32,2,0.2969,25,0,59,25,0.42373,90.19,logs\simulation_2025-11-16.log
20251116-202938-0-328a2c,2025-11-16T20:29:38.869679,79158238a610e39334818ac86592c2692730fde0,c8fe56ecc2,llama3.1:8b,0,32,3,0.4219,39,0,59,39,0.66102,100.54,logs\simulation_2025-11-16.log
20251116-203133-0-79e059,2025-11-16T20:31:33.250322,79158238a610e39334818ac86592c2692730fde0,8ce4982d4a,llama3.1:8b,0,32,2,0.2812,22,0,59,22,0.37288,108.31,logs\simulation_2025-11-16.log
20251116-203309-0-df628e,2025-11-16T20:33:09.099207,79158238a610e39334818ac86592c2692730fde0,ac6f999668,llama3.1:8b,0,32,4,0.4531,37,0,59,37,0.62712,89.88,logs\simulation_2025-11-16.log
20251116-203453-0-e29e11,2025-11-16T20:34:53.165425,79158238a610e39334818ac86592c2692730fde0,04d11380b8,llama3.1:8b,0,32,5,0.375,33,0,59,33,0.55932,98.06,logs\simulation_2025-11-16.log
20251116-203639-0-01b60c,2025-11-16T20:36:38.982802,79158238a610e39334818ac86592c2692730fde0,3155fb030b,llama3.1:8b,0,32,3,0.4688,35,0,59,35,0.59322,99.81,logs\simulation_2025-11-16.log
20251116-203821-0-d0d321,2025-11-16T20:38:21.879959,79158238a610e39334818ac86592c2692730fde0,f3dadf6054,llama3.1:8b,0,32,2,0.3125,25,0,59,25,0.42373,96.85,logs\simulation_2025-11-16.log
20251116-203959-0-1a20df,2025-11-16T20:39:59.974377,79158238a610e39334818ac86592c2692730fde0,8a5c7d9ba4,llama3.1:8b,0,32,2,0.2969,23,0,59,23,0.38983,92.02,logs\simulation_2025-11-16.log
20251116-204153-0-848550,2025-11-16T20:41:53.955272,79158238a610e39334818ac86592c2692730fde0,a4fc46c6de,llama3.1:8b,0,32,3,0.3906,29,0,59,29,0.49153,108.03,logs\simulation_2025-11-16.log
20251116-204332-0-d57d1f,2025-11-16T20:43:32.887074,79158238a610e39334818ac86592c2692730fde0,91a01f155b,llama3.1:8b,0,32,2,0.375,26,0,59,26,0.44068,92.98,logs\simulation_2025-11-16.log
20251116-204505-0-0058cf,2025-11-16T20:45:05.248161,79158238a610e39334818ac86592c2692730fde0,e50ef6eb7c,llama3.1:8b,0,32,1,0.2969,20,0,59,20,0.33898,86.41,logs\simulation_2025-11-16.log
20251116-204646-0-067feb,2025-11-16T20:46:46.961610,79158238a610e39334818ac86592c2692730fde0,a66255a3c5,llama3.1:8b,0,32,2,0.3438,32,0,59,32,0.54237,95.69,logs\simulation_2025-11-16.log
20251116-204819-0-455cc8,2025-11-16T20:48:19.341522,79158238a610e39334818ac86592c2692730fde0,09a5c70116,llama3.1:8b,0,32,2,0.3594,33,0,59,33,0.55932,86.44,logs\simulation_2025-11-16.log
20251116-205005-0-e5ca26,2025-11-16T20:50:05.332437,79158238a610e39334818ac86592c2692730fde0,c734353f5d,llama3.1:8b,0,32,3,0.4531,40,0,59,40,0.67797,100.04,logs\simulation_2025-11-16.log
20251116-205144-0-0e74a8,2025-11-16T20:51:44.031429,79158238a610e39334818ac86592c2692730fde0,b4dd638c48,llama3.1:8b,0,32,1,0.3438,31,0,59,31,0.52542,92.57,logs\simulation_2025-11-16.log
20251116-205317-0-bba54d,2025-11-16T20:53:17.188292,79158238a610e39334818ac86592c2692730fde0,665a7539e1,llama3.1:8b,0,32,2,0.375,30,0,59,30,0.50847,87.11,logs\simulation_2025-11-16.log
20251116-205455-0-08b971,2025-11-16T20:54:55.017329,79158238a610e39334818ac86592c2692730fde0,95762bb9d9,llama3.1:8b,0,32,2,0.2812,22,0,59,22,0.37288,91.9,logs\simulation_2025-11-16.log
20251116-205627-0-5160f4,2025-11-16T20:56:27.391781,79158238a610e39334818ac86592c2692730fde0,e4c246d555,llama3.1:8b,0,32,3,0.3906,40,0,59,40,0.67797,86.49,logs\simulation_2025-11-16.log
20251116-205801-0-dbaca1,2025-11-16T20:58:01.541226,79158238a610e39334818ac86592c2692730fde0,1647e66cc7,llama3.1:8b,0,32,1,0.2969,26,0,59,26,0.44068,88.2,logs\simulation_2025-11-16.log
20251116-205933-0-189c31,2025-11-16T20:59:33.133445,79158238a610e39334818ac86592c2692730fde0,4040b4f769,llama3.1:8b,0,32,2,0.2969,22,0,59,22,0.37288,85.62,logs\simulation_2025-11-16.log
20251116-210128-0-3177bc,2025-11-16T21:01:28.783313,79158238a610e39334818ac86592c2692730fde0,beecbb0c6d,llama3.1:8b,0,32,1,0.3906,27,0,59,27,0.45763,109.68,logs\simulation_2025-11-16.log
20251116-210306-0-a85dcd,2025-11-16T21:03:06.903922,79158238a610e39334818ac86592c2692730fde0,24a455097c,llama3.1:8b,0,32,1,0.2656,19,0,59,19,0.32203,92.15,logs\simulation_2025-11-16.log
20251116-210454-0-ea66e3,2025-11-16T21:04:54.096877,79158238a610e39334818ac86592c2692730fde0,91ca70a53a,llama3.1:8b,0,32,2,0.2969,24,0,59,24,0.40678,101.09,logs\simulation_2025-11-16.log
20251116-210632-0-d86e0e,2025-11-16T21:06:32.074237,79158238a610e39334818ac86592c2692730fde0,01159f897f,llama3.1:8b,0,32,1,0.3125,26,0,59,26,0.44068,92.0,logs\simulation_2025-11-16.log
20251116-210806-0-87fcc6,2025-11-16T21:08:06.375973,79158238a610e39334818ac86592c2692730fde0,284737c0ce,llama3.1:8b,0,32,1,0.3281,25,0,59,25,0.42373,88.34,logs\simulation_2025-11-16.log
20251116-210953-0-9f879e,2025-11-16T21:09:53.241039,79158238a610e39334818ac86592c2692730fde0,2de25801f7,llama3.1:8b,0,32,3,0.3281,23,0,59,23,0.38983,100.79,logs\simulation_2025-11-16.log
20251116-211122-0-67b434,2025-11-16T21:11:22.544658,79158238a610e39334818ac86592c2692730fde0,0e521fd642,llama3.1:8b,0,32,1,0.3438,22,0,59,22,0.37288,83.34,logs\simulation_2025-11-16.log
20251116-211257-0-27d95d,2025-11-16T21:12:57.246802,79158238a610e39334818ac86592c2692730fde0,64c24f7752,llama3.1:8b,0,32,1,0.2812,21,0,59,21,0.35593,88.73,logs\simulation_2025-11-16.log
20251116-211435-0-ab1c5b,2025-11-16T21:14:35.506461,79158238a610e39334818ac86592c2692730fde0,bcc3426878,llama3.1:8b,0,32,2,0.2969,21,0,59,21,0.35593,92.2,logs\simulation_2025-11-16.log
20251116-211619-0-3a2ef3,2025-11-16T21:16:19.094596,79158238a610e39334818ac86592c2692730fde0,7ecadf2a74,llama3.1:8b,0,32,1,0.3125,25,0,59,25,0.42373,97.48,logs\simulation_2025-11-16.log
20251116-211755-0-4f109c,2025-11-16T21:17:55.066352,79158238a610e39334818ac86592c2692730fde0,52165b2a70,llama3.1:8b,0,32,1,0.2656,21,0,59,21,0.35593,89.97,logs\simulation_2025-11-16.log
20251116-211939-0-79794d,2025-11-16T21:19:39.908402,79158238a610e39334818ac86592c2692730fde0,98ebe84336,llama3.1:8b,0,32,2,0.2656,21,0,59,21,0.35593,98.73,logs\simulation_2025-11-16.log
20251116-212113-0-24cb15,2025-11-16T21:21:13.865453,79158238a610e39334818ac86592c2692730fde0,7bc397d6f5,llama3.1:8b,0,32,3,0.4531,33,0,59,33,0.55932,88.01,logs\simulation_2025-11-16.log
20251116-212245-0-f3d0e2,2025-11-16T21:22:45.082035,79158238a610e39334818ac86592c2692730fde0,d870a54fb1,llama3.1:8b,0,32,1,0.2656,26,0,59,26,0.44068,85.21,logs\simulation_2025-11-16.log
20251116-212424-0-6a5589,2025-11-16T21:24:24.722098,79158238a610e39334818ac86592c2692730fde0,b442fd4343,llama3.1:8b,0,32,1,0.4062,36,0,59,36,0.61017,93.53,logs\simulation_2025-11-16.log
20251116-212603-0-d87a10,2025-11-16T21:26:03.174518,79158238a610e39334818ac86592c2692730fde0,d46280126e,llama3.1:8b,0,32,2,0.3125,21,0,59,21,0.35593,92.48,logs\simulation_2025-11-16.log
20251116-212738-0-eaf8cd,2025-11-16T21:27:38.374438,79158238a610e39334818ac86592c2692730fde0,81f486afdd,llama3.1:8b,0,32,1,0.3594,26,0,59,26,0.44068,89.07,logs\simulation_2025-11-16.log
20251116-212915-0-47974c,2025-11-16T21:29:15.434201,79158238a610e39334818ac86592c2692730fde0,4558ba36df,llama3.1:8b,0,32,2,0.2812,25,0,59,25,0.42373,91.05,logs\simulation_2025-11-16.log
20251116-213132-0-547fc6,2025-11-16T21:31:32.572188,79158238a610e39334818ac86592c2692730fde0,ed927c1b62,llama3.1:8b,0,32,4,0.3125,19,0,59,19,0.32203,131.12,logs\simulation_2025-11-16.log
20251116-213302-0-a2e3af,2025-11-16T21:33:01.991421,79158238a610e39334818ac86592c2692730fde0,329a37de18,llama3.1:8b,0,32,1,0.2812,20,0,59,20,0.33898,83.45,logs\simulation_2025-11-16.log
20251116-213439-0-73c514,2025-11-16T21:34:39.390140,79158238a610e39334818ac86592c2692730fde0,b2a7de43c2,llama3.1:8b,0,32,2,0.2969,20,0,59,20,0.33898,91.31,logs\simulation_2025-11-16.log
20251116-213616-0-ca0d45,2025-11-16T21:36:16.720587,79158238a610e39334818ac86592c2692730fde0,56fd8bf5e2,llama3.1:8b,0,32,2,0.3438,27,0,59,27,0.45763,91.28,logs\simulation_2025-11-16.log
20251116-213751-0-2cecde,2025-11-16T21:37:51.699066,79158238a610e39334818ac86592c2692730fde0,8550d46e45,llama3.1:8b,0,32,1,0.2812,20,0,59,20,0.33898,89.03,logs\simulation_2025-11-16.log
20251116-213935-0-12b878,2025-11-16T21:39:35.840014,79158238a610e39334818ac86592c2692730fde0,67cbe41b32,llama3.1:8b,0,32,2,0.4375,27,0,59,27,0.45763,98.19,logs\simulation_2025-11-16.log
20251116-214116-0-b143f4,2025-11-16T21:41:16.288170,79158238a610e39334818ac86592c2692730fde0,bf37e2ee85,llama3.1:8b,0,32,1,0.2812,21,0,59,21,0.35593,94.51,logs\simulation_2025-11-16.log
20251116-214300-0-0acd79,2025-11-16T21:43:00.857647,79158238a610e39334818ac86592c2692730fde0,89a01715e0,llama3.1:8b,0,32,5,0.4688,40,0,59,40,0.67797,98.47,logs\simulation_2025-11-16.log
20251116-214436-0-97c969,2025-11-16T21:44:36.361997,79158238a610e39334818ac86592c2692730fde0,b2dd8af915,llama3.1:8b,0,32,3,0.4219,37,0,59,37,0.62712,89.51,logs\simulation_2025-11-16.log
20251116-214614-0-c92f25,2025-11-16T21:46:14.799907,79158238a610e39334818ac86592c2692730fde0,180af25c43,llama3.1:8b,0,32,4,0.3281,27,0,59,27,0.45763,92.51,logs\simulation_2025-11-16.log
20251116-214800-0-bd45c8,2025-11-16T21:48:00.346381,79158238a610e39334818ac86592c2692730fde0,c3ec1f2fcf,llama3.1:8b,0,32,3,0.3906,35,0,59,35,0.59322,99.57,logs\simulation_2025-11-16.log
20251116-214930-0-1b903a,2025-11-16T21:49:30.801834,79158238a610e39334818ac86592c2692730fde0,32ae1d4f10,llama3.1:8b,0,32,3,0.4219,32,0,59,32,0.54237,84.44,logs\simulation_2025-11-16.log
20251116-215059-0-7ef457,2025-11-16T21:50:59.220144,79158238a610e39334818ac86592c2692730fde0,162074639c,llama3.1:8b,0,32,1,0.2656,20,0,59,20,0.33898,82.35,logs\simulation_2025-11-16.log
20251116-215229-0-a1f398,2025-11-16T21:52:29.824090,79158238a610e39334818ac86592c2692730fde0,346b31e37e,llama3.1:8b,0,32,3,0.2656,20,0,59,20,0.33898,84.57,logs\simulation_2025-11-16.log
20251116-215408-0-265540,2025-11-16T21:54:08.862416,79158238a610e39334818ac86592c2692730fde0,cffe159007,llama3.1:8b,0,32,1,0.3594,25,0,59,25,0.42373,93.05,logs\simulation_2025-11-16.log
20251116-215543-0-cf36e1,2025-11-16T21:55:43.825067,79158238a610e39334818ac86592c2692730fde0,07df4399f9,llama3.1:8b,0,32,3,0.4375,36,0,59,36,0.61017,88.94,logs\simulation_2025-11-16.log
20251116-215720-0-96f7e6,2025-11-16T21:57:20.418274,79158238a610e39334818ac86592c2692730fde0,d8424638af,llama3.1:8b,0,32,2,0.2812,21,0,59,21,0.35593,90.4,logs\simulation_2025-11-16.log
20251116-215921-0-4077c0,2025-11-16T21:59:21.719919,79158238a610e39334818ac86592c2692730fde0,80e218150c,llama3.1:8b,0,32,3,0.5312,42,0,59,42,0.71186,115.19,logs\simulation_2025-11-16.log
